Field ID RA DEC FWHM ISOarea KRON_RADIUS nDet_magPStotal PhotoFlagDet U_PStotal F378_PStotal F395_PStotal F410_PStotal F430_PStotal G_PStotal F515_PStotal R_PStotal F660_PStotal I_PStotal F861_PStotal Z_PStotal e_U_PStotal e_F378_PStotal e_F395_PStotal e_F410_PStotal e_F430_PStotal e_G_PStotal e_F515_PStotal e_R_PStotal e_F660_PStotal e_I_PStotal e_F861_PStotal e_Z_PStotal "r - i" "r - J0660" "e(r - i)" "e(r - J0660)"
SPLUS-s25s48 iDR3.SPLUS-s25s48.020072 74.93586327568819 -32.4224901085154 3.1324332000000004 21 4.8939056 11.0 0 99.0 22.400648 20.850279999999998 21.252014000000003 20.650818 20.098095 19.418364999999998 19.96406 19.316005999999998 19.735338 20.195385 19.865414 22.349716 0.77643865 0.3707707 0.44617543 0.24200834 0.049323443 0.06846955 0.047157362 0.03407912 0.06125112 0.20274360000000002 0.14117005 0.2287220000000012 0.6480540000000019 0.07730146500586806 0.058182499179507956
SPLUS-s25s48 iDR3.SPLUS-s25s48.027054 75.16113704876204 -32.22427256555646 5.1462083 50 3.6766644 12.0 0 21.365126 20.95189 20.984562 21.760906 20.587585 20.419403 20.248104 19.462702 18.75466 19.245060000000002 18.719913000000002 18.80336 0.20979081 0.22247836 0.42615718 0.70921856 0.23149948 0.063681476 0.1327693 0.03210687 0.022925114 0.04050632 0.05567288 0.05481844 0.2176419999999979 0.708041999999999 0.05168764901927055 0.039451387214011834
SPLUS-s26s29 iDR3.SPLUS-s26s29.041955 44.372630607509976 -33.199132315050534 2.0455966 16 4.655098000000001 11.0 0 22.424132999999998 22.799301 23.097015 22.87302 99.0 21.126886 20.434107 19.742325 18.846636 19.34129 19.416147 19.177296 0.6989590999999999 1.6044877 3.3566835 2.7272265 20.985326999999998 0.19427434 0.22157694 0.049885478 0.026829656 0.047436072999999995 0.10049197 0.06962175 0.40103500000000025 0.8956890000000008 0.06883852073475877 0.05664266374709809
SPLUS-s26s30 iDR3.SPLUS-s26s30.018434 46.13989041271619 -33.789883639903515 5.1752777000000005 105 5.5361013 12.0 0 21.923407 21.17486 21.971722 21.626713 22.112735999999998 20.681034 20.710564 19.575056 18.79102 19.102520000000002 18.645287 18.680532 0.30241856 0.28265736 1.0339308 0.6681979 1.0043775 0.08661937 0.21834145 0.032427967 0.022259055 0.029692931000000002 0.04580767 0.03696016 0.47253599999999807 0.7840360000000004 0.043968661511624964 0.03933241123102058
SPLUS-s26s30 iDR3.SPLUS-s26s30.041692 46.03047609452898 -33.145973678453394 3.2955654 42 5.1115346 12.0 0 21.12208 21.236929 20.97897 21.352842000000003 20.418653 20.285847 19.786807999999997 19.314817 18.351147 19.418854 18.754005 18.95089 0.1494846 0.29396284 0.4190929 0.53005445 0.2264774 0.063778974 0.10220136 0.026835334 0.01673946 0.038685758 0.050421327 0.046795975 -0.10403699999999816 0.9636700000000005 0.047082088132602194 0.031628225874733414
SPLUS-s26s31 iDR3.SPLUS-s26s31.026727 48.64676974906038 -33.455085228877685 2.7898805 22 4.7499504 11.0 0 22.686447 22.552677 22.223817999999998 21.892262 99.0 21.290014000000003 20.809784 19.735031 18.827673 19.264534 19.18923 19.135992 0.59404355 0.9480714 1.3647152 0.8222786 21.247465 0.14223534 0.22138983 0.045835285999999996 0.02362392 0.039252628 0.084444195 0.06440698 0.47049699999999817 0.9073579999999986 0.06034602097577088 0.05156513394599296
SPLUS-s26s32 iDR3.SPLUS-s26s32.014406 50.88001491152107 -33.814450010932724 6.313373 54 4.8129315 12.0 0 19.501806 19.209444 19.122807 18.798023 18.943668 19.27579 18.526367 19.225945 18.599915 19.151888 18.629814 20.12902 0.07231467 0.0981727 0.12294911 0.087577894 0.08977228400000001 0.04409176 0.08575496 0.033429753 0.02292834 0.03706585 0.048840985 0.1491326 0.07405699999999982 0.6260300000000001 0.04991418257232616 0.0405371084414837
SPLUS-s26s32 iDR3.SPLUS-s26s32.036661 50.26147033287045 -33.027351915583104 2.1478531000000003 14 4.377726 11.0 0 23.594458 99.0 21.518166 20.385191 22.296110000000002 20.298702 19.858347 19.781208 19.362621 19.792112 20.190529 19.56873 2.9424973 21.017565 1.0571396 0.34790838 1.7786442 0.10610986 0.2598664 0.05392706 0.04215851 0.0652361 0.19357473 0.09197597 -0.010904000000000025 0.4185869999999987 0.08463968657464181 0.06845047673803084
SPLUS-s26s32 iDR3.SPLUS-s26s32.045180 50.042030061874904 -32.845265816925114 8.952994 68 5.1881330000000005 11.0 0 20.562132000000002 20.042920000000002 20.053596 19.540154 99.0 20.678701 18.820116 19.414078 19.080460000000002 19.450478 19.16372 18.77396 0.17734875 0.19724849 0.26888147 0.16840912 20.844637 0.15166110000000002 0.11071823 0.039935935 0.033848625 0.049052455 0.07827431 0.045783315 -0.03640000000000043 0.33361799999999775 0.06325363425014606 0.05235081965657128
SPLUS-s26s33 iDR3.SPLUS-s26s33.004573 51.83900502451886 -34.13314853982729 2.7678332 21 4.427350499999999 12.0 0 19.959671 19.83278 20.019614999999998 19.751724 20.17894 19.990804999999998 20.064384 19.727884 19.329411999999998 19.796017000000003 19.718854999999998 19.878432999999998 0.061475895 0.09352987 0.17353064 0.12735073 0.17257611 0.05251196 0.11665530000000002 0.038685966 0.033712465 0.05654242 0.13988881 0.12725064 -0.06813300000000311 0.3984720000000017 0.06851021255849055 0.051314074694272536
SPLUS-s26s33 iDR3.SPLUS-s26s33.017633 52.491098022646725 -33.739887063220124 9.791837 98 4.609164 12.0 0 21.401028 21.046518 20.8689 19.967254999999998 19.97984 19.932892000000002 19.489971 19.935085 19.14735 19.560722 19.026255 18.840244000000002 0.20222843 0.2591099 0.3621317 0.15238541 0.14632522 0.050287753 0.07393007 0.045312464000000004 0.029359298 0.046015352 0.07525556 0.050187999999999997 0.37436300000000244 0.7877350000000014 0.06458043057641534 0.053992478854041334
SPLUS-s26s33 iDR3.SPLUS-s26s33.018981 51.95562972916677 -33.699617307354536 2.5745506000000002 29 3.7603942999999997 12.0 0 19.57463 18.990833 19.725521 19.851715 19.711876 19.699831 19.786201000000002 19.380758 19.021254000000003 19.377897 19.549894000000002 19.660137 0.04849541 0.052228022 0.14399317 0.13986619 0.11859982 0.04249499 0.09419357 0.030290233 0.027519237000000002 0.040144756000000004 0.12083359 0.10499382 0.0028609999999993363 0.3595039999999976 0.05029015459803067 0.0409244012815882
SPLUS-s26s34 iDR3.SPLUS-s26s34.013949 52.547927425767384 -33.84045116496162 2.400095 53 3.5283372 11.0 0 99.0 21.14687 20.68945 21.33455 21.352762 19.696787 19.388716 18.357012 17.675549 17.480210999999997 17.195591 17.075207000000002 21.804026 0.36680627 0.35654417 0.6097792 0.5965059 0.05496150599999999 0.08141195 0.016040666000000002 0.011332638999999999 0.009919648 0.015009941499999999 0.0111198155 0.8768010000000039 0.6814630000000008 0.018860073758272 0.019640052760312967
SPLUS-s26s34 iDR3.SPLUS-s26s34.019010 53.00416234244469 -33.695396565440625 3.0475907 27 4.118422 12.0 0 20.055794 19.66074 19.781048000000002 19.951726999999998 19.972523000000002 19.81813 19.800207 19.55419 18.692028 19.627335000000002 18.928005 19.316357 0.10322324 0.10394376 0.16665305 0.17671506 0.17324913 0.0603008 0.113748945 0.040275197 0.022595046 0.05030223 0.055895653 0.06783434 -0.07314500000000379 0.8621619999999979 0.06443916383971558 0.046180381084730396
SPLUS-s26s35 iDR3.SPLUS-s26s35.026917 54.14669238654196 -33.48365861830581 3.4912355 19 4.164194 12.0 0 21.040838 20.758377 20.538425 20.988575 20.585873 20.62282 19.883081 19.909153 19.208145000000002 19.90585 19.31468 19.371423999999998 0.14977486 0.21195209 0.29666945 0.4732245 0.33284742 0.13637383 0.103739634 0.057743706 0.030208291 0.06780726 0.06415108 0.07227127 0.0033029999999989457 0.7010079999999981 0.08906267507391653 0.06516806294309442
SPLUS-s26s35 iDR3.SPLUS-s26s35.029278 55.55556185639353 -33.41326515987398 1.9275999 19 4.051383 12.0 0 20.7346 20.855232 20.129906 19.969688 19.631493 19.415634 19.240223 18.979443 18.347855 18.780598 18.732058 18.658327 0.11529028 0.23053664 0.2076692 0.18875907 0.14185128 0.047235905999999994 0.05921429 0.026583799999999998 0.015460238000000001 0.025978584 0.03845998 0.038341496 0.1988449999999986 0.6315880000000007 0.03716968185342801 0.030752518294550186
SPLUS-s26s35 iDR3.SPLUS-s26s35.038098 54.69472427671282 -33.063021381556524 3.1071987 100 3.7336512 12.0 0 21.407341 20.647663 20.913656 20.254934 19.97568 19.059517 18.599610000000002 18.160622 17.593908 17.703522 17.392879999999998 17.375841 0.21232350000000003 0.19840127 0.42663190000000006 0.24613824 0.19414236 0.03568937 0.035707697000000004 0.014772301000000002 0.009430593000000001 0.011871534 0.013798788999999999 0.013965911000000001 0.4571000000000005 0.566714000000001 0.018951363970642246 0.017525894019029386
SPLUS-s26s38 iDR3.SPLUS-s26s38.015238 58.9960615975547 -33.82711197743208 3.7052205000000002 22 5.172807 12.0 0 20.339924 20.072897 20.369404 20.163082 20.304409 20.558144 20.543707 19.935532000000002 19.524397 19.957808 20.005398 20.097998 0.07526876 0.097998105 0.20572461 0.15038705 0.16972372 0.0713913 0.16207893 0.041220445 0.035277802000000004 0.06425479 0.15419112 0.15492956 -0.022275999999997964 0.4111350000000016 0.07634004927914395 0.0542553997308031
SPLUS-s26s38 iDR3.SPLUS-s26s38.029033 59.86940497178582 -33.456447462352834 4.5915313 33 6.3324622999999995 12.0 0 23.435465 22.542254999999997 21.701641 21.288109 21.254562 21.191166 20.451508 19.925322 19.4762 19.620732999999998 19.232632000000002 19.23364 1.1511115 0.858892 0.69638073 0.39428517 0.38544676 0.12044613 0.15077955 0.041570455 0.034590300000000004 0.048130915 0.07842998 0.07157066 0.30458900000000355 0.4491220000000027 0.0635978593007992 0.05407949318361837
SPLUS-s26s38 iDR3.SPLUS-s26s38.033191 59.61150464189446 -33.3300308614873 2.5975377999999996 40 3.6754627 12.0 0 18.412395 18.436495 18.582859 18.650223 18.607310000000002 18.601357 18.627604 18.392042 18.107347 18.382710999999997 18.295868 18.411314 0.021340777999999998 0.03263439 0.054919083 0.04834059 0.046823255999999994 0.01823185 0.038132273 0.014317891000000001 0.013983993 0.018185043999999997 0.036182296 0.03528432 0.009331000000003087 0.28469499999999925 0.02314514696366858 0.020013846779465713
SPLUS-s26s38 iDR3.SPLUS-s26s38.046933 60.33082269990064 -32.87635440036846 3.6113708 29 5.347454 12.0 0 22.300777 21.613321 21.855352 22.708358999999998 22.779373 20.989773 20.673414 19.857039999999998 19.155835999999997 19.5506 19.12133 19.209314000000003 0.39006840000000004 0.3536367 0.7516295000000001 1.4052116000000001 1.5114021999999998 0.10156377400000001 0.18115893 0.038866602 0.027152747 0.04567625 0.071287036 0.07003076 0.3064399999999985 0.7012040000000006 0.05997443259497254 0.047411859493932666
SPLUS-s26s40 iDR3.SPLUS-s26s40.005961 62.59940076913622 -34.09004315182109 3.6972404 22 4.0015529999999995 12.0 0 20.706170999999998 20.744415 20.38845 20.551004000000002 20.20169 20.345303 19.923634 19.819378 19.446648 19.714886 19.276352 19.331028 0.10841929 0.18630238 0.20680661 0.22554891 0.15390266 0.05994275599999999 0.096933566 0.0415224 0.03730104 0.062291875 0.10304225 0.09045123 0.10449200000000047 0.37273000000000067 0.07486245649706952 0.05581646071582827
SPLUS-s26s40 iDR3.SPLUS-s26s40.023765 63.069027085881494 -33.550370301593475 3.0618792 57 4.236185 12.0 0 22.179226 21.895489 20.712345000000003 20.3157 19.992442999999998 19.32854 19.398397 18.194687 17.583374 17.696514 17.578197 17.451539999999998 0.4138622 0.5481657 0.29415852 0.18756948 0.13150114 0.02889154 0.06561892 0.013723087 0.011253945500000001 0.012715156000000002 0.024906825 0.01818533 0.49817299999999776 0.6113129999999991 0.01870824173763812 0.01774751830895067
SPLUS-s26s43 iDR3.SPLUS-s26s43.002632 67.25936516855306 -34.174878369612536 4.6812363 22 5.0979204000000005 12.0 0 20.978395000000003 20.743599 21.394385999999997 20.729572 21.693785000000002 20.51556 20.244808 19.972868 19.398603 20.031326 19.027054 19.460793 0.19570388 0.25562779999999996 0.9167689 0.44011325 0.89378935 0.13754053 0.18943489 0.059422906 0.04136272 0.08068417 0.08413563 0.09612209 -0.058458000000001675 0.5742649999999969 0.10020487536080136 0.07240135608732226
SPLUS-s26s44 iDR3.SPLUS-s26s44.025670 70.13620055274919 -33.48179180988635 4.7668047 45 5.174924400000001 12.0 0 21.378647 21.181476999999997 21.041842000000003 20.490779999999997 20.316696 20.237254999999998 19.631416 19.279510000000002 18.611294 18.919806 18.394686 18.426687 0.41081059999999997 0.5274745 0.6982779 0.44561994 0.36942536 0.12696652 0.15437987 0.03853142 0.028092837000000002 0.029911634 0.039756667 0.03277056 0.3597040000000007 0.668216000000001 0.04877884967653866 0.0476851949553
SPLUS-s26s45 iDR3.SPLUS-s26s45.005853 71.39954202410136 -34.11558181964165 5.5253496 39 4.887421 12.0 0 21.053810000000002 20.646667 20.605636999999998 20.608234 20.505964000000002 20.104681 19.787502 19.68158 18.806292000000003 19.47154 19.48139 19.396133 0.14999807 0.18095103 0.29512113 0.25651127 0.23299931 0.058461964000000005 0.09154096 0.037855025 0.020664688 0.04722081 0.08539131 0.067062736 0.21003999999999934 0.8752879999999976 0.06052113527361103 0.043128091169074116
SPLUS-s26s45 iDR3.SPLUS-s26s45.036425 71.22069667453779 -33.287117224797555 4.132784399999999 55 3.8997339999999996 12.0 0 22.38995 22.929165 22.104702 21.941242000000003 20.44003 19.813223 19.672523 18.521912 17.954391 17.87155 17.616743 17.538998 0.51604605 1.4681540000000002 1.1983576 0.84324735 0.22138153 0.046863012 0.08401012 0.016835677 0.012413551 0.014182189 0.019513149 0.014901185 0.6503620000000012 0.5675209999999993 0.022013053056767252 0.020917367627833337
SPLUS-s26s47 iDR3.SPLUS-s26s47.000223 74.67706808852441 -34.25717752401464 2.9107606 15 3.2738902999999997 12.0 0 20.320608 19.424088 19.938927 20.944893 20.78049 20.786282999999997 20.836964000000002 19.917360000000002 19.835801999999997 20.759254000000002 18.787302 19.508858 0.07403681 0.061178643 0.14871602 0.29800272 0.25524810000000003 0.08360775 0.2130859 0.04370526 0.043902714 0.11616806 0.04741297 0.079450704 -0.8418939999999999 0.08155800000000468 0.12411755683959945 0.06194834984269877
SPLUS-s26s47 iDR3.SPLUS-s26s47.004171 73.55405973321369 -34.162430706081764 2.8356166000000003 24 4.480331400000001 12.0 0 22.651684 21.442885999999998 21.952684 20.932568 20.991371 20.184960999999998 19.768703 19.968262 19.567885999999998 19.955868 19.93564 19.7558 0.52170414 0.3046993 0.8436478000000001 0.29830503 0.30988422 0.052744977 0.08961347 0.04587065 0.036267287999999995 0.059010476 0.12564135 0.09944371 0.01239400000000046 0.4003760000000014 0.07474190798453753 0.05847591564308714
SPLUS-s26s47 iDR3.SPLUS-s26s47.016052 74.33433514364009 -33.864376674012064 2.62633 19 4.252156299999999 12.0 0 20.055325 20.166195000000002 19.99233 20.314812 19.94705 20.040264 20.176529000000002 19.780302 19.436266 19.828663 19.716438 19.641607 0.062185142 0.10859246 0.15910465 0.17210717 0.12555395 0.046236668 0.120994985 0.04006316 0.033254362999999995 0.052226999999999996 0.1027925 0.088944174 -0.048360999999999876 0.3440359999999991 0.06582337212712214 0.05206639461035658
SPLUS-s27s34 iDR3.SPLUS-s27s34.008641 54.3230735912183 -35.30014809917181 3.9133668 30 3.6827373999999997 12.0 0 21.80244 21.964132 21.373611 21.070342999999998 20.91468 20.956833 20.360762 19.532253 18.793716 19.214901 18.724022 18.84679 0.38179612 0.43703777 0.44803378 0.3118909 0.25412032 0.1500876 0.1861226 0.037945442 0.024420794 0.034617756 0.04963709400000001 0.046104807000000005 0.31735199999999963 0.7385370000000009 0.05136385498627318 0.04512462463185484
SPLUS-s27s34 iDR3.SPLUS-s27s34.026815 53.44449125708184 -34.74386797665114 3.8073401 39 4.523282 12.0 0 21.794237 21.726215 21.464207000000002 21.258701000000002 20.640179 20.480420000000002 20.22966 19.370007 18.833473 18.958745999999998 18.605473 18.665218 0.37461826 0.35051838 0.47979295 0.37757075 0.2062592 0.10141037 0.1704755 0.033307996 0.025135335 0.028544663999999997 0.04519539 0.039613716 0.4112610000000032 0.5365339999999996 0.04386593713131992 0.04172778047174617
SPLUS-s27s34 iDR3.SPLUS-s27s34.027141 53.50745961827551 -34.73551729784952 3.1638782 26 4.445664 12.0 0 19.594566 19.456318 19.453972 19.772072 19.533272 19.688519 19.748034 19.392813 19.106218 19.530071 19.614216 19.481268 0.05686889 0.05747843 0.092152104 0.10777064 0.08377845 0.051417064000000005 0.11216843 0.033875268 0.030792022000000002 0.04555869 0.10670186599999999 0.08090889 -0.13725799999999921 0.28659500000000193 0.05677259917062036 0.04577862384257862
SPLUS-s27s34 iDR3.SPLUS-s27s34.030907 54.06812400951861 -34.62215034598755 2.7546678 31 3.4349117 12.0 0 22.257639 21.5591 22.309611999999998 20.79514 20.396117999999998 19.582504 19.661082999999998 18.847599 18.387929999999997 18.514246 18.50135 18.388771 0.6084324999999999 0.32259923 1.0901793 0.25156495 0.16744801 0.04721905 0.10446627 0.022557551000000002 0.018526178 0.020146629 0.041734747999999995 0.03153213 0.3333529999999989 0.45966900000000166 0.03024449978394819 0.02919010754357176
SPLUS-s27s34 iDR3.SPLUS-s27s34.030965 54.86439460038415 -34.61862342769125 2.5930464 16 5.9466496 12.0 0 20.157701 20.160606 20.37003 20.37613 20.062416 20.15821 20.234410999999998 19.866158 19.459995000000003 19.859793 20.023338 19.926931 0.09169815 0.09801718 0.19314663 0.17426325 0.1257989 0.07556271 0.16841942 0.04961722 0.04039814 0.059464037000000004 0.15117238 0.11893922 0.006364999999998844 0.40616299999999583 0.07744572432914401 0.0639834215714352
SPLUS-s27s34 iDR3.SPLUS-s27s34.040008 53.701112663709964 -34.48231025789825 4.9542475 43 4.8485985000000005 12.0 0 21.949436 21.222448 20.707667999999998 21.097904 20.60891 20.651157 20.429295 19.689775 19.157425 19.32825 18.987152 18.91009 0.44177982 0.23211871 0.2546806 0.32601413 0.19966579999999998 0.11701093 0.20170364 0.043112 0.032048695 0.03876059 0.06266082 0.049383562 0.3615250000000003 0.532350000000001 0.057974372624014656 0.05371930188678019
SPLUS-s27s34 iDR3.SPLUS-s27s34.042146 54.607110975900774 -34.56291347667671 2.4776423 23 4.896396599999999 12.0 0 19.492338 19.44097 19.707104 19.858772000000002 20.051704 20.070068 20.08125 19.545876 19.142195 19.56955 19.686398 19.521439 0.053890499999999994 0.05832445 0.11505026 0.11510322 0.12556729 0.07060111 0.14859872 0.038705733 0.031964876 0.046945497 0.11336019 0.083615735 -0.02367399999999975 0.40368099999999885 0.06084417355543831 0.050198476717552544
SPLUS-s27s35 iDR3.SPLUS-s27s35.005388 55.21032155384233 -35.43937181728519 2.6404064 19 4.5234585 12.0 0 19.952414 19.872139999999998 20.044810000000002 20.227695 19.949566 19.931568 19.932188 19.660667 19.355857999999998 19.806445999999998 20.23515 19.85472 0.050919145 0.07585162 0.13949892 0.14839874 0.11028337 0.044089578 0.090173945 0.035835125 0.035916504 0.05559467 0.22527386 0.114774264 -0.14577899999999744 0.30480900000000233 0.06614320461071209 0.05073609605938992
SPLUS-s27s36 iDR3.SPLUS-s27s36.038227 57.47315053899291 -34.40980985087368 2.441328 21 3.7817652 12.0 0 20.625347 20.446151999999998 20.33393 19.795464000000003 19.957005 19.6926 19.518082 19.523125 18.573334 19.376532 19.486117999999998 19.20559 0.19442265 0.26580387 0.37340996 0.22566253 0.24050549999999998 0.073056325 0.12627824 0.049989715 0.026243294 0.049147672999999996 0.11200863 0.06972635 0.1465929999999993 0.9497910000000012 0.0701032479068991 0.056459561508673275
SPLUS-s27s37 iDR3.SPLUS-s27s37.016714 58.53639795930956 -35.04660396121433 3.4159155 50 4.1272836 12.0 0 18.906765 18.930498 18.843735000000002 18.822468 18.755764000000003 18.781792000000003 18.849163 18.480822 18.13478 18.496918 18.525991 18.527206 0.03126351 0.054948582999999995 0.08203907 0.070389055 0.067312695 0.02566832 0.056220163 0.019117622 0.016580105 0.024589147000000002 0.05530328 0.046552856 -0.016096000000001 0.3460420000000006 0.0311465828161372 0.025305796821003465
