# ra,dec,radius
3.3638162881857334,0.875614770300196,2.0
4.153156257769357,-1.3755743741038997,2.0
3.4780953309217506,-0.955869363802004,2.0
5.5891201307586815,-1.345893694121861,2.0
6.333011956389121,0.5254799731760371,2.0
6.9743180526975825,-0.9667199252402,2.0
7.416749471161749,1.0913027872498264,2.0
8.956752971284333,1.154572113640786,2.0
8.771881549064107,1.4100785307545798,2.0
8.843936979318293,1.2457934787339289,2.0
10.393412585893268,-0.9154174816037974,2.0
10.112110958231662,-0.04538453533637553,2.0
10.442266583782061,1.1770211859516393,2.0
11.935150064808193,-1.3411490516741251,2.0
10.669379369088848,-0.2742681119576157,2.0
12.782410269218097,-1.3667163617841478,2.0
12.778959905763788,-0.8656579957329904,2.0
12.998426714212899,-0.4866204451282304,2.0
12.955915679701484,0.5649407893753414,2.0
14.551097404235454,-0.7433561671504866,2.0
14.550637222754734,-0.6987292876218685,2.0
14.767074131559605,1.0011685238164214,2.0
14.55966743253182,1.2584002546432456,2.0
15.392380102107225,0.02270858710220103,2.0
15.562046771477473,0.030255531274372777,2.0
15.838208950429175,0.5265623245470902,2.0
15.632402188184084,1.3433615405781432,2.0
17.11181201736435,-0.6233462563312987,2.0
18.03228569581381,-1.0006067791305526,2.0
17.900069255969978,-0.7333898084903949,2.0
17.904115425438217,0.03501853491476542,2.0
17.701834278014918,-0.21226819906969807,2.0
17.747074250804328,0.4336856497976708,2.0
19.057140108424413,0.7623339779112968,2.0
21.69378980441009,-0.6457451930656755,2.0
20.97812192371461,0.28234147700935985,2.0
21.128038074495798,0.834548843867674,2.0
22.360594720657517,-1.1997118023036937,2.0
23.25832153050672,-0.6895846013538903,2.0
25.071099271009768,-0.8341590148622415,2.0
25.956077146221773,-0.5008399957100592,2.0
25.284532033386736,-0.3097685866601709,2.0
25.40783873918491,0.025376659760461297,2.0
25.381300538855914,0.4023900510660047,2.0
25.554735538983763,1.4346052829871407,2.0
27.127453243499232,-0.06288363227170451,2.0
26.95252106508151,0.7240359113527638,2.0
26.562774485890394,1.4362258898839306,2.0
28.998963708988967,-0.18568701210633454,2.0
28.13011780454248,0.022372984409537017,2.0
27.988396291922246,0.7276629624380171,2.0
29.04404734854663,0.2545068967145766,2.0
30.13604348540557,1.4489790336825397,2.0
31.42888293121301,0.4503664662712651,2.0
30.779927079777497,0.5281796264530627,2.0
33.759066181002034,1.4309039151441791,2.0
34.74941508408646,0.4822204368994216,2.0
36.75577683526917,-1.298796771372344,2.0
36.49632603448252,-0.6626587405871224,2.0
36.999658761596436,0.04409720927903631,2.0
36.696028338790434,0.031140838072168525,2.0
36.61785108970139,1.1604400554801353,2.0
38.03891271958179,-1.3861949894293877,2.0
38.972603174842185,-0.14581991385294196,2.0
38.90731923323882,-0.06437842336988693,2.0
41.03365651597054,0.0567177444976993,2.0
43.60887244004111,-0.6896473847720612,2.0
43.507842256609614,-0.6724389480894876,2.0
43.98850261320957,0.6926401806012571,2.0
45.92146961556876,-1.073490808848263,2.0
45.921010667466504,-0.3893820469862392,2.0
44.85558959760276,0.7273367471611171,2.0
46.20769411378219,-0.13705075686612653,2.0
46.55298185202796,1.3659244829765935,2.0
52.09930095469032,-0.0895228581092771,2.0
51.84833263056385,0.6942457788727883,2.0
53.62265212610798,0.10308047306115553,2.0
53.80621035860359,1.0680466810289817,2.0
55.65341375095353,-0.8550160449974259,2.0
55.9034625761665,-0.3479650100352816,2.0
54.607207384813,0.7251251799368191,2.0
