# Field ID RA DEC FWHM ISOarea KRON_RADIUS nDet_magPStotal PhotoFlagDet U_PStotal F378_PStotal F395_PStotal F410_PStotal F430_PStotal G_PStotal F515_PStotal R_PStotal F660_PStotal I_PStotal F861_PStotal Z_PStotal e_U_PStotal e_F378_PStotal e_F395_PStotal e_F410_PStotal e_F430_PStotal e_G_PStotal e_F515_PStotal e_R_PStotal e_F660_PStotal e_I_PStotal e_F861_PStotal e_Z_PStotal r_-_i r_-_J0660 e(r_-_i) e(r_-_J0660)
HYDRA-0103 iDR3.HYDRA-0103.021525 151.36878333879326 -38.12502118371568 10.024941 113 4.5845413 12.0 3 19.020222 18.521973000000006 18.578762 18.602701 18.605883 18.377329 17.830809 18.12607 17.40861 18.097532 18.056171 17.935413 0.052477736 0.048397616 0.08518008 0.06785633 0.062680475 0.01890007 0.02942739 0.013918872 0.010503879 0.017897453 0.03639035 0.028051859 0.02853799999999751 0.7174599999999991 0.022672755051814788 0.017437501879541833
HYDRA-0103 iDR3.HYDRA-0103.021659 151.3716220879299 -38.12468255719247 13.936673999999998 246 4.4605856 12.0 3 19.480433 18.906841 18.91315 19.380287 19.013494 18.855072 18.231417 18.691526 17.810205 18.737831 18.54927 18.524559 0.07610626 0.065175 0.11210526 0.12884668 0.08708522 0.026341993 0.039299674 0.020560773 0.013478547 0.029566573 0.054820795 0.04633527 -0.04630500000000026 0.8813209999999998 0.036012881380443 0.0245848859177491
HYDRA-0106 iDR3.HYDRA-0106.070968 156.34262052611714 -37.02736852042053 10.232036 91 5.8714309999999985 10.0 2 99.0 99.0 22.654556 21.548359 18.792849 20.151161 18.504139 18.903912 17.968876 18.544487 18.683548 18.971043 21.159924 20.841696 2.572342 0.82376516 0.07445225 0.07870643599999999 0.04905952 0.030542796 0.017791511 0.031267133 0.054861795 0.065821335 0.3594249999999981 0.9350359999999966 0.04370922092118899 0.03534685631227673
HYDRA-0107 iDR3.HYDRA-0107.005151 157.44841159113602 -38.34584667417829 39.831814 576 5.246281 12.0 3 20.576982 19.68391 20.315287 19.636122 19.789558 19.21899 19.150433 18.676872 18.281233 18.493576 18.316916 18.40449 0.22972755 0.15177059 0.39181668 0.2304859 0.25772202 0.062080607 0.1177644 0.032922205 0.028421048 0.03189044 0.05120625 0.045831233 0.18329599999999857 0.3956389999999992 0.045835267485372276 0.04349284483084924
HYDRA-0107 iDR3.HYDRA-0107.037837 157.49113672369802 -37.647991421444715 16.088354000000002 174 4.766061 12.0 2 19.815674 19.369064 19.559492 19.146267 19.590233 19.046997 18.678177 18.99926 18.48346 18.900917 18.753567 18.983675 0.12465443 0.122873016 0.21366082 0.15110227 0.21776107 0.05397633 0.079250894 0.044022445 0.034113552000000005 0.045229614 0.07451531 0.07649143 0.09834299999999985 0.5157999999999987 0.06311650850900279 0.05569299860695893
HYDRA-0108 iDR3.HYDRA-0108.022309 159.56146809784582 -38.08950234563242 11.849366 206 3.977193 12.0 3 19.694923 19.033535 19.196426 19.150118 19.056492 19.212965 18.950523 18.985413 18.058556 19.051575 19.000479 18.936485 0.07985152 0.06641210000000003 0.114249334 0.097179025 0.08835472 0.04086062 0.063584104 0.028633209 0.016637865 0.03438953 0.06871283 0.05369408 -0.0661619999999985 0.9268570000000018 0.04474930648913546 0.03311614726075342
HYDRA-0109 iDR3.HYDRA-0109.075560 160.86383025792117 -37.043946299870576 31.35599 495 5.9768095 12.0 3 19.14945 18.904976 18.78825 18.724426 18.7821 18.819061 18.999744 18.858341 17.805023000000006 19.112648 19.187122 19.201542 0.044962548 0.05627058 0.07844095 0.07859073 0.08154235 0.03407745 0.07702351 0.02802801 0.01455223 0.039135996 0.082231976 0.069199614 -0.2543070000000007 1.0533179999999938 0.04813725716606749 0.03158063872902193
HYDRA-0111 iDR3.HYDRA-0111.040088 165.62354763842322 -37.79305723601779 9.6189 301 5.495046 12.0 2 19.9051 19.457945 19.475521 19.15885 19.111637 19.034435 18.803682 18.784122 18.34787 18.689896 18.560429 18.592018 0.067787275 0.07874087 0.14010467 0.08598133 0.0759999 0.023396276 0.04881107 0.019963888 0.0197271 0.022631336 0.09880039 0.035890598 0.09422599999999903 0.43625199999999964 0.030178372938603565 0.02806626620137677
HYDRA-0111 iDR3.HYDRA-0111.063639 164.33402087268985 -37.40814523403678 12.413641 92 3.852341200000001 12.0 3 19.994576 19.419765 19.43319 19.259844 19.230846 18.987347 18.89409 18.588356 18.176723000000006 18.540783 18.461628 18.36554 0.07288127400000001 0.0763112 0.13509293 0.09326558 0.08361416 0.022617932 0.05228168 0.017522773000000002 0.017581455 0.020507282 0.0922723 0.030186733 0.047572999999999865 0.4116329999999948 0.02697399096605938 0.024822472349195077
HYDRA-0113 iDR3.HYDRA-0113.108668 152.47245733780383 -38.45332051109565 8.268082000000001 101 3.688877 12.0 3 19.527483 18.989239 19.228539 19.330898 19.303856 19.2078 18.84526 18.934856 17.838062 19.052917 18.957235 18.950277 0.052401666 0.043640807 0.07993514 0.07508837 0.07107558 0.025113538 0.040691856 0.02031733 0.011762996 0.030592166 0.059046816 0.05058502 -0.11806100000000086 1.0967939999999992 0.036724304198996825 0.023476839080781638
HYDRA-0114 iDR3.HYDRA-0114.088535 154.50485596453768 -38.39150872317715 10.010845 228 4.466472 12.0 2 23.401764 21.436098 20.54111 19.625156 17.91668 18.55014 17.676329 18.181503 17.270926 17.670643 16.599846 17.563152 1.6586868 0.3808034 0.29730827 0.12459617 0.039606363 0.020274093 0.024886424 0.013669919 0.009962709 0.012895115 0.0127593065 0.019919343 0.510860000000001 0.910577 0.018792303646168185 0.016915148716024994
HYDRA-0115 iDR3.HYDRA-0115.088793 156.4529673541072 -38.64358106781746 16.007132000000002 206 3.8379455 12.0 3 19.609598 19.178272 19.102814 18.695782 18.610825 18.505205 18.036852 18.74667 17.701653 19.331345 17.333868 20.04345 0.05986636 0.05933033 0.08129376 0.053015824 0.04787933 0.017265614 0.025926188 0.017678298000000002 0.010575838 0.033353668 0.015361492 0.10449576 -0.5846749999999972 1.0450170000000014 0.037749031633023754 0.020600256541583362
HYDRA-0116 iDR3.HYDRA-0116.061406 158.25835298929238 -38.9822948606348 13.115806 120 3.9100146 12.0 3 19.717638 19.351658 19.361946 19.263077 19.303963 19.010513 18.81896 18.836515 17.932695000000006 18.898819 18.873222 18.79019 0.052296277 0.061901074 0.09782502 0.08018551 0.07953577 0.023812352 0.046670057 0.019198786 0.012445577 0.026366951 0.052684724 0.044373903 -0.062304000000001025 0.9038199999999925 0.032616092483775505 0.022879811422665288
HYDRA-0116 iDR3.HYDRA-0116.062001 158.2610147305006 -38.978070095604856 23.426113 511 4.5090933 12.0 3 20.568216 20.09108 19.96442 20.10278 19.799309 19.627556 19.188923000000006 18.989958 18.554943 18.652985 18.426281 18.378904 0.100554965 0.10869025 0.15822068 0.15671363 0.1176499 0.03664651 0.06116743 0.02139317 0.018346552 0.021896828 0.036868744 0.031532843 0.3369730000000004 0.43501499999999993 0.030612722830719974 0.028182684274880628
HYDRA-0117 iDR3.HYDRA-0117.031639 159.54865618125783 -39.27304799540315 9.594239 103 5.489835 12.0 0 20.235043 19.687244 19.386894 19.616571 19.4876 19.365376 18.862467 18.923523 18.462101 18.916037 18.853989 18.943878 0.09206164 0.085281685 0.108707815 0.10823919 0.10700439 0.03142381 0.046470378 0.03257608 0.022932606 0.04421347 0.07871203 0.10183538 0.007486000000000104 0.4614219999999989 0.05491841146289011 0.03983849151408266
HYDRA-0117 iDR3.HYDRA-0117.046571 158.2610279670715 -38.97815775786147 11.646905 42 3.767918 12.0 3 20.933258 20.350353 20.124943 19.734674 19.823807 19.734568 19.551788 18.777008 18.367083 18.5549 18.449162 18.40073 0.15312393 0.13530877 0.1846095 0.12088783 0.14283842 0.04175352 0.07868249 0.02900849 0.021421364 0.033458203 0.05577478 0.06322404 0.22210799999999864 0.40992499999999765 0.044282545546403596 0.036060606313546587
HYDRA-0123 iDR3.HYDRA-0123.095732 155.9633798812164 -39.86578788891122 8.279176 49 4.0083966 12.0 2 18.943146 18.662064 18.576319 17.932226 17.853018 17.943586 17.442989999999998 18.72515 17.32845 20.152054 17.028297 20.237797 0.04799632 0.054086715 0.06968466 0.042564753 0.036661312 0.016110802 0.02223675 0.023690304 0.009575197 0.10218472 0.0156211285 0.20663494 -1.4269040000000004 1.3966999999999992 0.10489493555501533 0.025552199537441485
HYDRA-0124 iDR3.HYDRA-0124.082235 157.24285240697344 -40.083251873345425 41.259655 635 4.0295267 12.0 3 19.565783 19.093384 19.23061 19.43033 19.026371 19.038052 18.810843 18.76424 17.822502 18.877542 18.756147 18.703156 0.07777449 0.07331584 0.116710536 0.12491639 0.08629089599999999 0.032023676 0.054759413 0.022241825 0.01344948 0.029055877 0.051929858 0.043353736 -0.11330199999999735 0.9417380000000009 0.03659156689142669 0.02599206208828043
HYDRA-0124 iDR3.HYDRA-0124.084177 157.2448032053037 -40.084542823511036 86.49018000000002 2073 4.499682 12.0 3 19.3992 18.988329 18.969309 18.783312 18.94952 18.917925 18.79633 18.677402 18.00875 18.636078 18.561201 18.493103 0.068063684 0.06763745 0.09486636 0.07417397 0.08121688 0.029268444 0.05418658 0.020889753 0.01514433 0.024046477 0.044359446 0.036346447 0.04132399999999947 0.6686520000000016 0.031853019268391784 0.025801792797205177
HYDRA-0124 iDR3.HYDRA-0124.089730 156.37557651098797 -39.83673933556892 45.652046 815 4.28316 12.0 3 19.993395 19.351187 19.507284 19.470224 19.486717 19.305603 19.192024 18.968716 18.104519 18.999844 18.930742 18.801579 0.107574955 0.08740688 0.14218614 0.13147707 0.12799963 0.040039387 0.07503985 0.02588188 0.016105127 0.03254728 0.060627177 0.04767033 -0.031127999999998934 0.8641970000000008 0.041583616337841516 0.030483550121672656
HYDRA-0125 iDR3.HYDRA-0125.065645 157.91574820391358 -40.122788298313324 8.790567999999999 273 4.3570175 12.0 3 20.043327 19.635838 19.596918 19.374908 19.201675 18.91121 18.565292000000003 18.243597 17.807586999999995 18.044975 17.895485 17.806427 0.09280172 0.102239005 0.15402381 0.12633468 0.10673175 0.032498598 0.050476603 0.016997878 0.014838338 0.016425196 0.028468033 0.021407802000000004 0.1986220000000003 0.43601000000000667 0.02363715126958619 0.022563335992382156
HYDRA-0127 iDR3.HYDRA-0127.101941 161.68679766179042 -40.01918196453922 11.015937 52 3.8346667 12.0 3 19.860647 19.584574 19.330177 19.278856 19.178473 19.061705 18.944056 18.607243 18.215858 18.459919 18.339226 18.204033 0.050138783 0.06181379400000001 0.08025857 0.07026479 0.063578516 0.022131724 0.04329643 0.015331411 0.0141697815 0.016833368999999997 0.030788612000000007 0.022602081 0.14732400000000112 0.39138499999999965 0.022768717028877186 0.020876658521149002
HYDRA-0131 iDR3.HYDRA-0131.118219 154.8563940095953 -41.131242391197475 9.23525 214 4.5396204 12.0 2 20.535393 20.406092 20.690014 19.30677 19.239819 18.887367 18.704224 18.331078 17.382175 18.25724 18.406898 17.98132 0.11472822 0.15576039 0.30901036 0.091785625 0.08438445 0.025025656 0.045723867 0.015256128 0.009800313 0.017097572 0.03887373 0.023819275 0.07383800000000207 0.9489030000000014 0.022914545813687164 0.018132721154045055
HYDRA-0132 iDR3.HYDRA-0132.001828 157.3720805152552 -42.534606729596646 14.506017000000002 187 3.4075603 12.0 2 17.781334 17.496563000000002 17.199036 16.613325 16.481120999999998 17.722122 15.950529 18.68964 15.586765 19.782522 15.332018 15.426543 0.016601853 0.021072388 0.024314826 0.016067281 0.0146168405 0.011487674 0.008935469 0.01788821 0.003049692 0.05276566 0.0039480035 0.0034162174 -1.0928819999999995 3.102875000000001 0.055715374289685066 0.01814631307728829
HYDRA-0132 iDR3.HYDRA-0132.013424 155.73924334561045 -42.411839724663245 35.93407 262 4.157792 12.0 3 20.424555 20.000416 19.816038 19.241047 19.208626 18.991068 18.759422 18.537754 18.108385 18.177868 18.136145000000006 17.981170000000006 0.100778125 0.11636602 0.14750970000000002 0.08521045 0.0815154 0.024793938 0.04523632 0.016306642 0.012474939 0.014401643 0.024836859 0.021299563 0.3598859999999995 0.4293690000000012 0.021755778414380235 0.02053121224793814
HYDRA-0132 iDR3.HYDRA-0132.048799 156.82037393499743 -42.06366521335948 13.267409 1192 7.047209 12.0 3 19.887453 19.528397 19.540855 19.432697 19.225155 19.136055 18.840836 18.783302 18.100256 18.313778 18.327791 18.10234 0.06802755 0.0827818 0.12186168 0.09749405 0.081441045 0.027033435 0.04731829 0.019392159 0.012511518 0.015772302 0.028642025 0.023305256 0.46952399999999983 0.6830459999999974 0.024996426565821062 0.02307799630266035
HYDRA-0132 iDR3.HYDRA-0132.082541 157.14233366231292 -41.60676311844429 15.055108 381 3.8029816 12.0 3 19.497513 18.934042 19.113338 18.739006 18.699463 18.483648 18.396547 18.134243 17.638727 17.73094 17.69877 17.505512 0.050065756 0.05269004 0.08609126 0.057671793 0.054919902 0.017578023 0.03470258 0.012504905 0.009193631 0.01024877 0.017391682 0.014177774 0.4033030000000011 0.49551600000000207 0.016168176631021974 0.01552080861370264
HYDRA-0132 iDR3.HYDRA-0132.101344 156.4532645193975 -41.35037051504776 9.20753 203 3.836682 12.0 2 19.979408 19.266977 19.476955 19.293316 19.307758 19.170532 18.796358 18.80355 18.102005 18.670675 18.63606 18.503769 0.07406698 0.06898119 0.11759183 0.08813689999999999 0.08741682 0.027857846 0.046151288 0.019771943 0.012590999 0.021047391 0.037274003 0.03316868 0.13287500000000207 0.701545000000003 0.028877714554689574 0.023440626822106316
HYDRA-0133 iDR3.HYDRA-0133.007844 157.62309053735115 -42.43980177680135 9.594471 64 4.913257 12.0 3 19.920712 19.273846 19.4837 19.37233 19.206387 19.100931 18.057068 18.953955 18.15003 19.054743 19.09647 18.803091 0.10105744 0.104765706 0.19071783 0.20179296 0.17697781 0.062450796 0.049337134000000005 0.042417943 0.024477929 0.04833548 0.09284116 0.059190866 -0.10078799999999788 0.8039249999999996 0.06430863484153312 0.04897398183199208
HYDRA-0133 iDR3.HYDRA-0133.065895 159.2350630195961 -41.58245896898376 8.012494 42 3.1427932000000003 12.0 0 20.074753 19.600666 19.580639 18.88565 18.79023 19.196573 18.627537 18.505472 18.259222 19.342876 17.71389 20.302252 0.11511912 0.1383925 0.20764399 0.12787609 0.11935767 0.06604248 0.077713594 0.02842164 0.02626742 0.06067696 0.028116418 0.22173652 -0.8374039999999994 0.24624999999999986 0.06700360509055614 0.03870099448006472
HYDRA-0133 iDR3.HYDRA-0133.079237 159.1948360464319 -41.129344193526684 12.136104 59 6.2910575999999985 12.0 2 20.118801 19.714184 19.4913 18.776985 18.741661 19.526922 19.050386 18.946112 18.4793 18.900797 18.50016 19.339476 0.11667817 0.14894623 0.18741488 0.12027425 0.11827297 0.09154566 0.1159941 0.042623896 0.03245991 0.042554542 0.054877803 0.09457272 0.04531499999999866 0.4668120000000009 0.06023027108563086 0.053576508540842005
HYDRA-0134 iDR3.HYDRA-0134.063415 159.31328056166353 -41.622274928222105 31.290949 641 4.0394497000000005 12.0 3 19.245714000000003 18.775959 18.557287 18.544992 18.652542 18.49144 18.409115 18.069948 17.427657999999994 17.96284 17.910412 17.782495 0.05822894 0.061150465 0.07920336 0.08067915 0.08634228 0.031838078 0.05626445 0.018440561 0.012952271 0.017747916000000002 0.028442362 0.020604065 0.1071080000000002 0.6422900000000062 0.025593804178702648 0.022534764566157817
HYDRA-0134 iDR3.HYDRA-0134.063463 159.30763691378496 -41.63019798467338 54.648396 1368 4.225147 12.0 3 19.467361 19.15726 18.87472 18.575562 18.66316 18.57359 18.430923 18.061495 17.669048 17.877779999999994 17.838417 17.679423999999994 0.07021933 0.083939575 0.10313598 0.08295937 0.08731236 0.034168236 0.057405718 0.018351989 0.015444946 0.016644858000000002 0.02693884 0.01902226 0.1837150000000065 0.39244700000000066 0.024775931831038867 0.02398628477274121
HYDRA-0134 iDR3.HYDRA-0134.064326 159.32817032938186 -41.62496993627965 58.97545 949 4.2327010000000005 12.0 3 19.648436 19.36456 18.820246 18.872871 18.920734 18.811142 18.650291 18.233656 17.22726 18.190193 18.099766 17.90694 0.081690475 0.09978452 0.0983481 0.10662408 0.10860205 0.04166724 0.068802714 0.020980347000000003 0.011257897 0.021233292 0.033033278 0.022767063 0.04346299999999914 1.0063959999999987 0.02985008625444277 0.023809981207531812
HYDRA-0134 iDR3.HYDRA-0134.064446 159.32143664334978 -41.63401710369283 76.60979 1396 4.77661 12.0 3 20.249853 19.716385 19.532036 19.649082 19.653088 19.215199 18.976894 18.884863 18.5289 18.840054 18.72742 18.713127 0.13789332 0.13531342 0.18087831 0.21082646 0.20687674 0.059140846 0.091051 0.035864614 0.030114718 0.036319483 0.055452574 0.04473158 0.044809000000000765 0.35596299999999914 0.051042877884738096 0.04683125855225888
HYDRA-0134 iDR3.HYDRA-0134.064851 159.32109833227287 -41.62058867651524 85.51808 1733 4.8385406 12.0 3 19.782892 19.65145 19.46643 19.415295 19.190243 19.15182 19.04716 18.856455 18.420456 18.732569 18.664478 18.609694 0.09179078 0.12781513 0.17072359 0.17128067 0.13743642 0.05592855 0.096661374 0.034992483 0.027566817 0.033155326 0.052554894000000005 0.040909633 0.12388599999999883 0.4359989999999989 0.048205285069912875 0.0445466414673068
HYDRA-0134 iDR3.HYDRA-0134.073164 159.39682005731282 -41.46704961413019 13.008516 131 3.885607 12.0 3 19.501274 18.824375 19.323944 19.13794 18.888578 19.094486 18.62971 18.722876 17.611267 18.941242000000006 18.916462 18.73982 0.07332291 0.06464406 0.15331745 0.13359167 0.10523062 0.052933324 0.06736719 0.031177228 0.014750862 0.039648034 0.065361865 0.045952025999999986 -0.21836600000000672 1.1116089999999978 0.05043794351308487 0.03449068679378577
HYDRA-0140 iDR3.HYDRA-0140.018318 156.88314760166662 -43.64306473235551 12.809055 40 6.3744073 11.0 2 21.598238 99.0 20.808243 21.028158 20.363321 18.934166 18.84616 18.783459 17.995625 19.290052 17.710783 21.011463 0.23235497 21.891657 0.35744387 0.43062556 0.4872665 0.058118783 0.11200283 0.044588953 0.029135594 0.08293927 0.041656923 0.6931486 -0.5065929999999987 0.7878340000000001 0.09416526555885195 0.05326403634131613
HYDRA-0140 iDR3.HYDRA-0140.041199 156.8740234129339 -43.284391444995755 8.035949 30 4.9659305 12.0 3 20.123215 19.933788 19.31965 19.468243 19.37982 18.950054 18.480804 18.719654 18.326797 19.187063 18.053898 20.422073 0.06804885 0.08748332 0.10448503 0.11412523 0.20183305 0.05874720200000001 0.08179341 0.042194296 0.03813164 0.07506424 0.055066745999999986 0.39885825 -0.46740899999999996 0.39285699999999935 0.08611038695600674 0.056871614923661315
HYDRA-0140 iDR3.HYDRA-0140.072631 156.80128292703978 -42.491832120652155 14.339618 55 5.302848 12.0 3 22.723925 20.664396 19.850393 21.130003 19.188473 20.359121 18.767586 18.990494 18.072842 17.963467 17.858420000000006 17.756641000000005 0.62968904 0.15553662 0.15574214 0.48182034 0.17492515 0.20954925 0.10693344 0.054557316 0.031731512 0.027075874 0.0475614 0.03722706 1.0270270000000004 0.9176520000000004 0.06090651592389547 0.06311409971575291
HYDRA-0141 iDR3.HYDRA-0141.005915 157.21645008899299 -43.8763534190655 22.405119 877 3.8933487 12.0 3 20.324558 20.035954 20.189386 19.6418 19.276178 18.99416 19.094429 18.795288 18.227066 18.488602 18.066595 18.297352 0.106556185 0.12459069 0.22408849 0.12723038 0.09391717 0.026804052 0.05789084 0.019775163 0.016705051000000002 0.020599874 0.033204667 0.030218128 0.3066859999999991 0.5682219999999987 0.028555417708246624 0.025886594997974726
HYDRA-0141 iDR3.HYDRA-0141.072731 158.32486025303405 -43.07882400178837 14.011303 58 3.8739786 12.0 3 19.148396 18.854038 18.880848 18.832085 18.719345 18.618973 18.432447 18.23568 17.554617 18.0797 17.868288 17.871395 0.045063045 0.052687056 0.08155739 0.066712275 0.060564235 0.020553865 0.03575282 0.01372383 0.011124702 0.015109525 0.028050076 0.021143807 0.15597999999999956 0.6810629999999982 0.020411792072097073 0.017666423080457006
HYDRA-0141 iDR3.HYDRA-0141.119264 157.70732158459228 -42.50122050596305 8.295236000000001 254 3.8799412 12.0 3 17.995535 17.940037 18.193592 17.932941 17.660456 18.557255 17.743489999999994 18.007832 15.907932 17.68253 16.949213 17.440891 0.020768434 0.028104343 0.048357375 0.03665496 0.030319829 0.020141087 0.023558017 0.012036251 0.0046938616 0.011761663500000002 0.014747782 0.015425456 0.32530200000000065 2.0999 0.016828786837506538 0.012919120513988386
